img_url,lat,lng,tiles_x,tiles_y,tile_id,img_height,img_width,start_date,end_date
http://ak.t0.tiles.virtualearth.net/tiles/be000132301020201-8-6-19-6.jpeg?g=6611&key=BING_API_KEY,52.22,-2.259400634765625,4,3,6,512,512,30 Jun 2006 GMT,30 Jun 2006 GMT
http://ak.t0.tiles.virtualearth.net/tiles/be000132301020201-8-6-19-7.jpeg?g=6611&key=BING_API_KEY,52.22,-2.259400634765625,4,3,7,512,512,30 Jun 2006 GMT,30 Jun 2006 GMT
http://ak.t0.tiles.virtualearth.net/tiles/be000132301020201-8-6-19-8.jpeg?g=6611&key=BING_API_KEY,52.22,-2.259400634765625,4,3,8,512,512,30 Jun 2006 GMT,30 Jun 2006 GMT
http://ak.t0.tiles.virtualearth.net/tiles/be000132301020201-8-6-19-9.jpeg?g=6611&key=BING_API_KEY,52.22,-2.259400634765625,4,3,9,512,512,30 Jun 2006 GMT,30 Jun 2006 GMT
http://ak.t0.tiles.virtualearth.net/tiles/be000132301020201-8-6-19-10.jpeg?g=6611&key=BING_API_KEY,52.22,-2.259400634765625,4,3,10,512,512,30 Jun 2006 GMT,30 Jun 2006 GMT
http://ak.t0.tiles.virtualearth.net/tiles/be000132301020201-8-6-19-11.jpeg?g=6611&key=BING_API_KEY,52.22,-2.259400634765625,4,3,11,512,512,30 Jun 2006 GMT,30 Jun 2006 GMT
http://ak.t0.tiles.virtualearth.net/tiles/be000132231002010-8-6-19-0.jpeg?g=6611&key=BING_API_KEY,52.22,-2.25528076171875,4,3,0,512,512,30 Jun 2006 GMT,30 Jun 2006 GMT
http://ak.t0.tiles.virtualearth.net/tiles/be000132231002010-8-6-19-1.jpeg?g=6611&key=BING_API_KEY,52.22,-2.25528076171875,4,3,1,512,512,30 Jun 2006 GMT,30 Jun 2006 GMT
http://ak.t0.tiles.virtualearth.net/tiles/be000132231002010-8-6-19-2.jpeg?g=6611&key=BING_API_KEY,52.22,-2.25528076171875,4,3,2,512,512,30 Jun 2006 GMT,30 Jun 2006 GMT
http://ak.t0.tiles.virtualearth.net/tiles/be000132231002010-8-6-19-3.jpeg?g=6611&key=BING_API_KEY,52.22,-2.25528076171875,4,3,3,512,512,30 Jun 2006 GMT,30 Jun 2006 GMT
http://ak.t0.tiles.virtualearth.net/tiles/be000132231002010-8-6-19-4.jpeg?g=6611&key=BING_API_KEY,52.22,-2.25528076171875,4,3,4,512,512,30 Jun 2006 GMT,30 Jun 2006 GMT
http://ak.t0.tiles.virtualearth.net/tiles/be000132231002010-8-6-19-5.jpeg?g=6611&key=BING_API_KEY,52.22,-2.25528076171875,4,3,5,512,512,30 Jun 2006 GMT,30 Jun 2006 GMT
http://ak.t0.tiles.virtualearth.net/tiles/be000132231002010-8-6-19-6.jpeg?g=6611&key=BING_API_KEY,52.22,-2.25528076171875,4,3,6,512,512,30 Jun 2006 GMT,30 Jun 2006 GMT
http://ak.t0.tiles.virtualearth.net/tiles/be000132231002010-8-6-19-7.jpeg?g=6611&key=BING_API_KEY,52.22,-2.25528076171875,4,3,7,512,512,30 Jun 2006 GMT,30 Jun 2006 GMT
http://ak.t0.tiles.virtualearth.net/tiles/be000132231002010-8-6-19-8.jpeg?g=6611&key=BING_API_KEY,52.22,-2.25528076171875,4,3,8,512,512,30 Jun 2006 GMT,30 Jun 2006 GMT
http://ak.t0.tiles.virtualearth.net/tiles/be000132231002010-8-6-19-9.jpeg?g=6611&key=BING_API_KEY,52.22,-2.25528076171875,4,3,9,512,512,30 Jun 2006 GMT,30 Jun 2006 GMT
http://ak.t0.tiles.virtualearth.net/tiles/be000132231002010-8-6-19-10.jpeg?g=6611&key=BING_API_KEY,52.22,-2.25528076171875,4,3,10,512,512,30 Jun 2006 GMT,30 Jun 2006 GMT
http://ak.t0.tiles.virtualearth.net/tiles/be000132231002010-8-6-19-11.jpeg?g=6611&key=BING_API_KEY,52.22,-2.25528076171875,4,3,11,512,512,30 Jun 2006 GMT,30 Jun 2006 GMT
http://ak.t0.tiles.virtualearth.net/tiles/be000132231002013-8-6-19-0.jpeg?g=6611&key=BING_API_KEY,52.22,-2.251160888671875,4,3,0,512,512,30 Jun 2006 GMT,30 Jun 2006 GMT
http://ak.t0.tiles.virtualearth.net/tiles/be000132231002013-8-6-19-1.jpeg?g=6611&key=BING_API_KEY,52.22,-2.251160888671875,4,3,1,512,512,30 Jun 2006 GMT,30 Jun 2006 GMT
http://ak.t0.tiles.virtualearth.net/tiles/be000132231002013-8-6-19-2.jpeg?g=6611&key=BING_API_KEY,52.22,-2.251160888671875,4,3,2,512,512,30 Jun 2006 GMT,30 Jun 2006 GMT
http://ak.t0.tiles.virtualearth.net/tiles/be000132231002013-8-6-19-3.jpeg?g=6611&key=BING_API_KEY,52.22,-2.251160888671875,4,3,3,512,512,30 Jun 2006 GMT,30 Jun 2006 GMT
http://ak.t0.tiles.virtualearth.net/tiles/be000132231002013-8-6-19-4.jpeg?g=6611&key=BING_API_KEY,52.22,-2.251160888671875,4,3,4,512,512,30 Jun 2006 GMT,30 Jun 2006 GMT
http://ak.t0.tiles.virtualearth.net/tiles/be000132231002013-8-6-19-5.jpeg?g=6611&key=BING_API_KEY,52.22,-2.251160888671875,4,3,5,512,512,30 Jun 2006 GMT,30 Jun 2006 GMT
http://ak.t0.tiles.virtualearth.net/tiles/be000132231002013-8-6-19-6.jpeg?g=6611&key=BING_API_KEY,52.22,-2.251160888671875,4,3,6,512,512,30 Jun 2006 GMT,30 Jun 2006 GMT
http://ak.t0.tiles.virtualearth.net/tiles/be000132231002013-8-6-19-7.jpeg?g=6611&key=BING_API_KEY,52.22,-2.251160888671875,4,3,7,512,512,30 Jun 2006 GMT,30 Jun 2006 GMT
http://ak.t0.tiles.virtualearth.net/tiles/be000132231002013-8-6-19-8.jpeg?g=6611&key=BING_API_KEY,52.22,-2.251160888671875,4,3,8,512,512,30 Jun 2006 GMT,30 Jun 2006 GMT
http://ak.t0.tiles.virtualearth.net/tiles/be000132231002013-8-6-19-9.jpeg?g=6611&key=BING_API_KEY,52.22,-2.251160888671875,4,3,9,512,512,30 Jun 2006 GMT,30 Jun 2006 GMT
http://ak.t0.tiles.virtualearth.net/tiles/be000132231002013-8-6-19-10.jpeg?g=6611&key=BING_API_KEY,52.22,-2.251160888671875,4,3,10,512,512,30 Jun 2006 GMT,30 Jun 2006 GMT
http://ak.t0.tiles.virtualearth.net/tiles/be000132231002013-8-6-19-11.jpeg?g=6611&key=BING_API_KEY,52.22,-2.251160888671875,4,3,11,512,512,30 Jun 2006 GMT,30 Jun 2006 GMT
http://ak.t0.tiles.virtualearth.net/tiles/be000132231002013-8-6-19-0.jpeg?g=6611&key=BING_API_KEY,52.22,-2.247041015625,4,3,0,512,512,30 Jun 2006 GMT,30 Jun 2006 GMT
http://ak.t0.tiles.virtualearth.net/tiles/be000132231002013-8-6-19-1.jpeg?g=6611&key=BING_API_KEY,52.22,-2.247041015625,4,3,1,512,512,30 Jun 2006 GMT,30 Jun 2006 GMT
http://ak.t0.tiles.virtualearth.net/tiles/be000132231002013-8-6-19-2.jpeg?g=6611&key=BING_API_KEY,52.22,-2.247041015625,4,3,2,512,512,30 Jun 2006 GMT,30 Jun 2006 GMT
http://ak.t0.tiles.virtualearth.net/tiles/be000132231002013-8-6-19-3.jpeg?g=6611&key=BING_API_KEY,52.22,-2.247041015625,4,3,3,512,512,30 Jun 2006 GMT,30 Jun 2006 GMT
http://ak.t0.tiles.virtualearth.net/tiles/be000132231002013-8-6-19-4.jpeg?g=6611&key=BING_API_KEY,52.22,-2.247041015625,4,3,4,512,512,30 Jun 2006 GMT,30 Jun 2006 GMT
http://ak.t0.tiles.virtualearth.net/tiles/be000132231002013-8-6-19-5.jpeg?g=6611&key=BING_API_KEY,52.22,-2.247041015625,4,3,5,512,512,30 Jun 2006 GMT,30 Jun 2006 GMT
http://ak.t0.tiles.virtualearth.net/tiles/be000132231002013-8-6-19-6.jpeg?g=6611&key=BING_API_KEY,52.22,-2.247041015625,4,3,6,512,512,30 Jun 2006 GMT,30 Jun 2006 GMT
http://ak.t0.tiles.virtualearth.net/tiles/be000132231002013-8-6-19-7.jpeg?g=6611&key=BING_API_KEY,52.22,-2.247041015625,4,3,7,512,512,30 Jun 2006 GMT,30 Jun 2006 GMT
http://ak.t0.tiles.virtualearth.net/tiles/be000132231002013-8-6-19-8.jpeg?g=6611&key=BING_API_KEY,52.22,-2.247041015625,4,3,8,512,512,30 Jun 2006 GMT,30 Jun 2006 GMT
http://ak.t0.tiles.virtualearth.net/tiles/be000132231002013-8-6-19-9.jpeg?g=6611&key=BING_API_KEY,52.22,-2.247041015625,4,3,9,512,512,30 Jun 2006 GMT,30 Jun 2006 GMT
http://ak.t0.tiles.virtualearth.net/tiles/be000132231002013-8-6-19-10.jpeg?g=6611&key=BING_API_KEY,52.22,-2.247041015625,4,3,10,512,512,30 Jun 2006 GMT,30 Jun 2006 GMT
http://ak.t0.tiles.virtualearth.net/tiles/be000132231002013-8-6-19-11.jpeg?g=6611&key=BING_API_KEY,52.22,-2.247041015625,4,3,11,512,512,30 Jun 2006 GMT,30 Jun 2006 GMT
http://ak.t0.tiles.virtualearth.net/tiles/be000132301013102-8-6-19-0.jpeg?g=6611&key=BING_API_KEY,52.22,-2.242921142578125,4,3,0,512,512,30 Jun 2006 GMT,30 Jun 2006 GMT
http://ak.t0.tiles.virtualearth.net/tiles/be000132301013102-8-6-19-1.jpeg?g=6611&key=BING_API_KEY,52.22,-2.242921142578125,4,3,1,512,512,30 Jun 2006 GMT,30 Jun 2006 GMT
http://ak.t0.tiles.virtualearth.net/tiles/be000132301013102-8-6-19-2.jpeg?g=6611&key=BING_API_KEY,52.22,-2.242921142578125,4,3,2,512,512,30 Jun 2006 GMT,30 Jun 2006 GMT
http://ak.t0.tiles.virtualearth.net/tiles/be000132301013102-8-6-19-3.jpeg?g=6611&key=BING_API_KEY,52.22,-2.242921142578125,4,3,3,512,512,30 Jun 2006 GMT,30 Jun 2006 GMT
http://ak.t0.tiles.virtualearth.net/tiles/be000132301013102-8-6-19-4.jpeg?g=6611&key=BING_API_KEY,52.22,-2.242921142578125,4,3,4,512,512,30 Jun 2006 GMT,30 Jun 2006 GMT
http://ak.t0.tiles.virtualearth.net/tiles/be000132301013102-8-6-19-5.jpeg?g=6611&key=BING_API_KEY,52.22,-2.242921142578125,4,3,5,512,512,30 Jun 2006 GMT,30 Jun 2006 GMT
http://ak.t0.tiles.virtualearth.net/tiles/be000132301013102-8-6-19-6.jpeg?g=6611&key=BING_API_KEY,52.22,-2.242921142578125,4,3,6,512,512,30 Jun 2006 GMT,30 Jun 2006 GMT
http://ak.t0.tiles.virtualearth.net/tiles/be000132301013102-8-6-19-7.jpeg?g=6611&key=BING_API_KEY,52.22,-2.242921142578125,4,3,7,512,512,30 Jun 2006 GMT,30 Jun 2006 GMT
http://ak.t0.tiles.virtualearth.net/tiles/be000132301013102-8-6-19-8.jpeg?g=6611&key=BING_API_KEY,52.22,-2.242921142578125,4,3,8,512,512,30 Jun 2006 GMT,30 Jun 2006 GMT
http://ak.t0.tiles.virtualearth.net/tiles/be000132301013102-8-6-19-9.jpeg?g=6611&key=BING_API_KEY,52.22,-2.242921142578125,4,3,9,512,512,30 Jun 2006 GMT,30 Jun 2006 GMT
http://ak.t0.tiles.virtualearth.net/tiles/be000132301013102-8-6-19-10.jpeg?g=6611&key=BING_API_KEY,52.22,-2.242921142578125,4,3,10,512,512,30 Jun 2006 GMT,30 Jun 2006 GMT
http://ak.t0.tiles.virtualearth.net/tiles/be000132301013102-8-6-19-11.jpeg?g=6611&key=BING_API_KEY,52.22,-2.242921142578125,4,3,11,512,512,30 Jun 2006 GMT,30 Jun 2006 GMT
http://ak.t0.tiles.virtualearth.net/tiles/be000132301013111-8-6-19-0.jpeg?g=6611&key=BING_API_KEY,52.22,-2.23880126953125,4,3,0,512,512,30 Jun 2006 GMT,30 Jun 2006 GMT
http://ak.t0.tiles.virtualearth.net/tiles/be000132301013111-8-6-19-1.jpeg?g=6611&key=BING_API_KEY,52.22,-2.23880126953125,4,3,1,512,512,30 Jun 2006 GMT,30 Jun 2006 GMT
http://ak.t0.tiles.virtualearth.net/tiles/be000132301013111-8-6-19-2.jpeg?g=6611&key=BING_API_KEY,52.22,-2.23880126953125,4,3,2,512,512,30 Jun 2006 GMT,30 Jun 2006 GMT
http://ak.t0.tiles.virtualearth.net/tiles/be000132301013111-8-6-19-3.jpeg?g=6611&key=BING_API_KEY,52.22,-2.23880126953125,4,3,3,512,512,30 Jun 2006 GMT,30 Jun 2006 GMT
http://ak.t0.tiles.virtualearth.net/tiles/be000132301013111-8-6-19-4.jpeg?g=6611&key=BING_API_KEY,52.22,-2.23880126953125,4,3,4,512,512,30 Jun 2006 GMT,30 Jun 2006 GMT
http://ak.t0.tiles.virtualearth.net/tiles/be000132301013111-8-6-19-5.jpeg?g=6611&key=BING_API_KEY,52.22,-2.23880126953125,4,3,5,512,512,30 Jun 2006 GMT,30 Jun 2006 GMT
http://ak.t0.tiles.virtualearth.net/tiles/be000132301013111-8-6-19-6.jpeg?g=6611&key=BING_API_KEY,52.22,-2.23880126953125,4,3,6,512,512,30 Jun 2006 GMT,30 Jun 2006 GMT
http://ak.t0.tiles.virtualearth.net/tiles/be000132301013111-8-6-19-7.jpeg?g=6611&key=BING_API_KEY,52.22,-2.23880126953125,4,3,7,512,512,30 Jun 2006 GMT,30 Jun 2006 GMT
http://ak.t0.tiles.virtualearth.net/tiles/be000132301013111-8-6-19-8.jpeg?g=6611&key=BING_API_KEY,52.22,-2.23880126953125,4,3,8,512,512,30 Jun 2006 GMT,30 Jun 2006 GMT
http://ak.t0.tiles.virtualearth.net/tiles/be000132301013111-8-6-19-9.jpeg?g=6611&key=BING_API_KEY,52.22,-2.23880126953125,4,3,9,512,512,30 Jun 2006 GMT,30 Jun 2006 GMT
http://ak.t0.tiles.virtualearth.net/tiles/be000132301013111-8-6-19-10.jpeg?g=6611&key=BING_API_KEY,52.22,-2.23880126953125,4,3,10,512,512,30 Jun 2006 GMT,30 Jun 2006 GMT
http://ak.t0.tiles.virtualearth.net/tiles/be000132301013111-8-6-19-11.jpeg?g=6611&key=BING_API_KEY,52.22,-2.23880126953125,4,3,11,512,512,30 Jun 2006 GMT,30 Jun 2006 GMT
http://ak.t0.tiles.virtualearth.net/tiles/be000132301013111-8-6-19-0.jpeg?g=6611&key=BING_API_KEY,52.22,-2.234681396484375,4,3,0,512,512,30 Jun 2006 GMT,30 Jun 2006 GMT
http://ak.t0.tiles.virtualearth.net/tiles/be000132301013111-8-6-19-1.jpeg?g=6611&key=BING_API_KEY,52.22,-2.234681396484375,4,3,1,512,512,30 Jun 2006 GMT,30 Jun 2006 GMT
http://ak.t0.tiles.virtualearth.net/tiles/be000132301013111-8-6-19-2.jpeg?g=6611&key=BING_API_KEY,52.22,-2.234681396484375,4,3,2,512,512,30 Jun 2006 GMT,30 Jun 2006 GMT
http://ak.t0.tiles.virtualearth.net/tiles/be000132301013111-8-6-19-3.jpeg?g=6611&key=BING_API_KEY,52.22,-2.234681396484375,4,3,3,512,512,30 Jun 2006 GMT,30 Jun 2006 GMT
http://ak.t0.tiles.virtualearth.net/tiles/be000132301013111-8-6-19-4.jpeg?g=6611&key=BING_API_KEY,52.22,-2.234681396484375,4,3,4,512,512,30 Jun 2006 GMT,30 Jun 2006 GMT
http://ak.t0.tiles.virtualearth.net/tiles/be000132301013111-8-6-19-5.jpeg?g=6611&key=BING_API_KEY,52.22,-2.234681396484375,4,3,5,512,512,30 Jun 2006 GMT,30 Jun 2006 GMT
http://ak.t0.tiles.virtualearth.net/tiles/be000132301013111-8-6-19-6.jpeg?g=6611&key=BING_API_KEY,52.22,-2.234681396484375,4,3,6,512,512,30 Jun 2006 GMT,30 Jun 2006 GMT
